NC_050675.1	contig_2932_pilon__unscaffolded	84.615	1053	118	16	38616	39658	1260	242	0.0	1137
NC_050675.1	contig_2932_pilon__unscaffolded	87.931	696	60	14	80	765	1261	580	0.0	836
NC_050675.1	contig_2932_pilon__unscaffolded	89.815	432	40	3	1	431	429	1	3.37e-159	572
NC_050675.1	contig_2932_pilon__unscaffolded	77.506	409	65	13	34627	35020	709	313	1.64e-74	289
NC_050675.1	contig_2932_pilon__unscaffolded	82.812	256	39	5	35016	35269	253	1	1.75e-61	246
NC_050675.1	contig_2932_pilon__unscaffolded	91.071	112	9	1	39547	39658	1263	1153	8.52e-34	154
NC_050675.1	contig_4859_pilon__unscaffolded	99.125	686	3	1	20794	21479	1	683	0.0	1209
NC_050675.1	contig_4859_pilon__unscaffolded	87.040	733	53	15	23567	24279	3048	3758	0.0	865
NC_050675.1	contig_4859_pilon__unscaffolded	74.661	442	63	15	33080	33476	6321	6758	1.54e-68	269
NC_050675.1	contig_4859_pilon__unscaffolded	100.000	144	0	0	31006	31149	4874	5017	7.96e-66	260
NC_050675.1	contig_4859_pilon__unscaffolded	70.029	684	173	20	37341	38008	15219	15886	5.03e-62	249
NC_050675.1	contig_4859_pilon__unscaffolded	73.759	423	82	14	23022	23428	2398	2807	1.64e-55	226
NC_050675.1	contig_4859_pilon__unscaffolded	83.871	217	22	6	22160	22373	1003	1209	2.44e-53	219
NC_050675.1	contig_4859_pilon__unscaffolded	68.640	625	168	20	36475	37088	15279	15886	2.14e-41	179
NC_050675.1	contig_4859_pilon__unscaffolded	68.132	637	159	25	38316	38937	15279	15886	5.74e-36	161
NC_050675.1	contig_4859_pilon__unscaffolded	69.149	470	118	14	8	464	15506	15961	2.44e-34	156
NC_050675.1	contig_4859_pilon__unscaffolded	74.694	245	51	9	34716	34955	15312	15550	2.78e-27	132
NC_050675.1	contig_4859_pilon__unscaffolded	72.481	258	59	8	36489	36743	9285	9533	1.76e-23	121
NC_050675.1	contig_4859_pilon__unscaffolded	71.942	278	53	13	37396	37663	9271	9533	7.47e-22	114
NC_050675.1	contig_185_pilon__unscaffolded	74.076	1813	331	53	29386	31147	29377	31101	0.0	1038
NC_050675.1	contig_185_pilon__unscaffolded	74.076	1813	331	53	29386	31147	99637	101361	0.0	1038
NC_050675.1	contig_5718_pilon__unscaffolded	83.829	841	93	17	30279	31107	2338	1529	0.0	866
NC_050675.1	contig_5718_pilon__unscaffolded	74.956	571	107	15	29721	30283	4254	3712	5.72e-93	351
NC_050675.1	contig_2928_pilon__unscaffolded	87.524	521	57	7	37003	37518	4	521	6.09e-175	623
NC_050675.1	contig_2928_pilon__unscaffolded	85.822	529	59	11	35147	35671	5	521	1.86e-162	581
NC_050675.1	contig_2928_pilon__unscaffolded	84.990	513	62	10	38846	39348	1	508	3.85e-152	547
NC_050675.1	contig_2928_pilon__unscaffolded	84.130	523	73	8	37919	38435	1	519	1.64e-150	543
NC_050675.1	contig_2928_pilon__unscaffolded	83.673	539	65	13	36063	36596	1	521	1.99e-149	538
NC_050675.1	contig_2928_pilon__unscaffolded	86.017	472	49	7	309	770	4	468	1.99e-149	538
NC_050675.1	contig_444_pilon___fragment_11__unscaffolded	75.647	928	175	27	30238	31147	56662	55768	6.51e-162	580
NC_050675.1	contig_6518_pilon__unscaffolded	75.244	921	167	26	30230	31131	32	910	3.37e-159	572
NC_050675.1	contig_91_pilon__unscaffolded	75.328	916	163	28	30238	31131	27252	28126	5.00e-157	564
NC_050675.1	PGA_scaffold22__59_contigs__length_10008237	75.030	845	142	26	30279	31107	9908519	9907728	1.87e-143	518
NC_050675.1	PGA_scaffold22__59_contigs__length_10008237	74.956	571	107	15	29721	30283	9910433	9909891	5.72e-93	351
