contig_3489_pilon__unscaffolded	NC_050675.1	84.564	447	46	18	3	434	35665	35227	1.92e-120	422
contig_3489_pilon__unscaffolded	NC_050675.1	86.154	390	29	17	55	433	765	390	3.24e-113	398
contig_3489_pilon__unscaffolded	NC_050675.1	83.447	441	53	17	2	433	38432	38003	1.51e-111	392
contig_3489_pilon__unscaffolded	NC_050675.1	81.718	454	56	16	1	434	36592	36146	7.11e-100	353
contig_396_pilon__unscaffolded	NC_050675.1	78.392	398	66	12	79648	80040	30907	30525	1.02e-63	241
contig_4401_pilon___fragment_5__unscaffolded	NC_050675.1	78.004	491	92	12	36805	37291	30452	30930	7.79e-80	294
contig_444_pilon___fragment_11__unscaffolded	NC_050675.1	79.325	711	106	25	55975	56662	30930	30238	7.13e-130	460
contig_4678_pilon__unscaffolded	NC_050675.1	76.944	373	58	20	21929	22288	30305	29948	6.76e-48	187
contig_4678_pilon__unscaffolded	NC_050675.1	73.599	553	88	39	22884	23405	29911	29386	1.47e-39	159
contig_4859_pilon__unscaffolded	NC_050675.1	99.125	686	3	2	1	683	20794	21479	0.0	1230
contig_4859_pilon__unscaffolded	NC_050675.1	89.174	702	34	28	3077	3758	23600	24279	0.0	837
contig_4859_pilon__unscaffolded	NC_050675.1	100.000	144	0	0	4874	5017	31006	31149	4.57e-72	267
contig_4859_pilon__unscaffolded	NC_050675.1	85.321	218	17	12	1003	1209	22160	22373	2.17e-55	211
contig_4859_pilon__unscaffolded	NC_050675.1	83.590	195	24	7	6522	6713	33242	33431	7.92e-45	176
contig_4859_pilon__unscaffolded	NC_050675.1	81.166	223	28	10	2398	2609	23022	23241	4.77e-42	167
contig_4859_pilon__unscaffolded	NC_050675.1	100.000	73	0	0	6321	6393	33080	33152	1.34e-32	135
contig_4859_pilon__unscaffolded	NC_050675.1	93.846	65	2	1	2743	2807	23366	23428	6.35e-21	97.1
contig_5718_pilon__unscaffolded	NC_050675.1	89.442	663	41	15	1694	2338	30930	30279	0.0	809
contig_5718_pilon__unscaffolded	NC_050675.1	76.348	575	92	30	3712	4254	30283	29721	1.32e-72	268
contig_5765_pilon__unscaffolded	NC_050675.1	85.621	459	34	26	8339	8769	30693	30239	1.36e-127	453
contig_6518_pilon__unscaffolded	NC_050675.1	78.969	718	106	28	32	721	30230	30930	2.12e-126	448
contig_91_pilon__unscaffolded	NC_050675.1	79.296	710	104	26	27252	27935	30238	30930	3.27e-129	457
